text,polarity
جميل جدا بكل تفاصيله واستخدامه,1.0
جهاز ممتاز استفدت منه خصوصا لكبار السن  وكذلك صوته عالي مع إمكانية اختيار نوع التنبية ومسافة استقباله جيده,1.0
غاركينيا كامبوغيا مستخلصات نباتية,1.0
ممتازه لسعرها و جودة الصوت يفوق السعر ملمس رائع وخفيفه جدا وصغيره جدا واكثر من رائعه ...............................................ز,1.0
جميل جداً وسعره يفوق الخيال و سهل الإستخدام وكيوت شكراً للبائع.,1.0
انها جدا مميزه وجميلة,1.0
السلعة رائعه ولا يوجد بها عيوب,1.0
رائع جدا للاستخدام وسهل استخدامه واشياء كثييره,1.0
السلعة غالية وسيئة (اسوء سماعات اشتريتها),-1.0
لمن يبحث عن أغلام كرتون مميزة لا يتردد,1.0
لا اكون صريحة السلعة بها الكثير من الاشياء السيئة,-1.0
أحببته من كل قلبي وأنصح به لجميع العاملين بالأعمال المكتبية وحتى الأعمال الفنية .. لان تقنيته عالية وموفر للوقت,1.0
سعر الجهاز فى المرسلات (الرياض) كان 200-2100 و سعر الشراء من سوق.كوم كان 1799 ريال .. كم أنت عظيم يا سوق.كوم!,1.0
تجربه جديده في عالم ابل .. استخدام بسيط الوان مبهجه ..,1.0
السعر مبالغ فيه كثيرا اسعار بلاك بيري في نزول مع العلم ان هذا الجهاز اول إصدارات النظام الجديد وكان يعاني من بعض المشاكل,-1.0
جهاز مفيد,1.0
الجهاز بصفة عامة ممتاز ، شكله جميل جدا وحجمه جيد جدا رغم ان وزنه ثقيل نوعا ما ، المعالج جيد الى الان ما واجهت تعليقات او مشاكل (استخدام يومين) ، سلبياته فقط انه وصلنا بدون سماعات كعادة سوق دوت كوم إضافة الى ان كاميرته لا تتجاوز دقتها 4 او 5 ميجا بيكسل يستحيل بأي حال من الاحوال انها توصل ل8 ميجا فضلا عن انها تكون 13 ميجا بيكسل كما هو موضح في مواصفاته,1.0
السلعة ممتازة جدا وانا من فترة كنت اتمني ان املكها لكي تسهل عليه التعامل مع الجوال بكل سهولة في نقل الملفات المعلومات,1.0
المنتج جيد جدا والشاشة عالية النقاء والقدرة العالية للبطارية,1.0
السلعه ممتازه ولكن يجب كتابه بلد المنتج ( امركي -بريطاني)  توضيح ذلك عن طريق الاحرف الموجوه خرج العلبه,1.0
جهاز اكثر من رائع وانا بستخدمة وبنصح بشراءة لانة فعلا رفيق الحية,1.0
السلعة اكثر من ممتازة,1.0
الجهاز سعته كبيرة,1.0
فلاش ميموري مزدوج للاب توب والهواتف الذكية والتابلت 8 جيجابايت ممتازة وشكلها متميز وصغيرة الحجم وسهلة وبسيطة دون اي شك,1.0
استخدام وشكل وحجم السلعه مناسب جدا,1.0
بائع جيد وسريع في الشحن. سعر السلعه جدا رائع . السلعه ممتازه واعجبتني صراحه,1.0
- إيجابيات و سلبيات Sandisk Cruzer Blade 8 GB USB Flash Drive:,1.0
سلعة ممتازة بسعر جيد.. انصح بها,1.0
ممري عملي ممتاز .. مفيد للجهزه الكمبيوتر و النقال,1.0
الفلاشة كفائتها عالية جدا ومضمونه وسعرها ممتاز,1.0
راااااااااااااائع,1.0
الجهاز رائع بكل معنى الكلمة.. تكنولوجيا غير مسبوقة وشاشة سوبر اميلويد فائقة النقاء وكاميرا مبهرة وخاصة في النهار,1.0
سعره مناسب جدا,1.0
قطع ممتازه لو صار اي شي بجوالك ممكن تستخدم الشريحه على اي جهاز,1.0
سلعة جيدة و سعرها مناسب و ملائمة تماما لمقاس الهاتف يعيبها فقط زر الغلق ليس بالمرونة الكافية كنت اتمنى ان يكون اكثر مرونة,1.0
جيده وانصح باستخدامها,1.0
رائعه,1.0
اكثر من راىع,1.0
سلعه سيئه والبائع اسلوبه سئ للغايه ولا انصح بها  ولا اعطيه نجمه واحده,-1.0
جيد ولكن لايوجد بكرتونة المنت مغلف بكيس,1.0
ليس عملي,-1.0
هذا السلفي ستيك مافيه اي ازرار !!,-1.0
ممتازه جد وارخص بكثير من سعر الخارج,1.0
حيد حدآ,1.0
المنتج جيد وسعره مناسب جدا,1.0
العصا اعجبتني جداً خصوصاً انك لاتحتاج الى ان تلمس الجوال لكي تاخذ الصورة,1.0
الاطارف الاماميه تعدم الاستكر,1.0
سماعه جيده وخفيفه الوزن وصوتها قوي بالنسبه لحجمها,1.0
سلعه جميله جدا,1.0
ااا,-1.0
تساعد على إبتكار أفكار جديدة من خلال التصوير للهواة,1.0
جهاز ممتاز خصوصاً ان الريموت مدمج وليس خارجي معرض للفقدان,1.0
اخي العزيز شكرا لك على ارسالك الشحنه تم استلامها ولايوجد ابدا تأخير من قبلك,1.0
"الكفرد جداً حلو انصح أشراء المنتج,",1.0
بعد استخدام عدة اشهر  المحفظة لاتزال كالجديدة وخامتها ممتازة جدا,1.0
توصيل البائع كان ممتاز لاكن التأخير من ارامكس كالعادة السلعة كانت كما في الوصف وسعرها افضل سعر موجود ويعتبر رخيص جدا مخصص اكثر للجوالات وجيده نوعا ما على الكاميرات,-1.0
انا جربت استكر ديكولك  المميز فيه انه سهل التركيب يعني مايحتاج خبرة ومع الخلفية الشاشة يصير الجوال مختلف تماما، يعني لو مليت من الجهاز اعطيه  استكر يصير شي ثاني، تصاميم حلوة يعني فيها افكار,1.0
صناعه ممتازة جدا وجلد رائع,1.0
"كفراصلي ورائع من شركة رهيبه , تم وصول القطعة بالوقت المحدد والتغليف ممتاز اشكركم",1.0
صناعه ممتازة جدا,1.0
منتج جيد وسعر مناسب وتوافر هذا النوع من الكفرات لهواوي شيئ جيد,1.0
الجراب جميل شكلاً ومضموناً قوي وتصميمة أنيق ومصقول بحيث يغطي كافة مخارج الجهاز بشكل دقيق,1.0
السلعه للاسف تلفت من اول استخدام لها - السبب انها مائعه جدا  ليست مستويه صلبه - اول عمليه سحب منها تتحول الي قطعه متداخله صعبه الفك والرجوع لوضعها الطبيعي,-1.0
اكثر من راىع وباذن الله سوف اشتري باستمرار من سبايجن لانه عجبني جدا جدا جدا,1.0
صناعه ممتازة,1.0
جيدة عموما,1.0
المنتج ممتاز ولو كان سمارت كفر يركب مكان غطاء البطاريه لاصبح افضل,1.0
ممتاز عموما,1.0
I recommend anyone to get this monopod,1.0
ممتازه جداً وخدمة التوصيل راعه يهتمون في موعد التوصيل وسلعه جميله مثل الوصف بالضبط ومثل الي بالصور ممتازه جداً,1.0
سأطلب واحدة أخرى لصديقي .. أتمنى أن أرى منتجات أخرى لهذه الشركة .. فمن الواضح انها مهتمة بالجودة لناحية المرونة اللون المناسبة والمتانه,1.0
لا ترتقي للمعيار المطلوب,-1.0
رايع,1.0
مييز و جدا رائع,1.0
الله يعطيك العافيه وصلني الكفر و اشكرك على مصداقيتك و اتمنى لك التوفيق البضاعه ممتازه و انصح بها لملاك الجهاز,1.0
الغطاء لا أنصح به أبداً لغلاء سعره الفاحش وفي النهاية  عادي جداً,-1.0
ممتاز جدا وجودته عالية,1.0
صغيره  الحجم وتثبيت  الجوال عليها غير عملي,-1.0
راااااائع جداً,1.0
انيقة و رائعة و يفتح الجوال فور فتح المحفظة و لكن عند الاغلاق يلاحظ ظهور الساعة لكن تغطيها المحفظة وجدت ان الافضل لو كانت هناك فتحة دائرية تظهر الساعة لكتن افضل,1.0
الكفر رائع بحق يعطى افضل حماية ممكنة للمحمول خاماته مميزة وفكرة وضعه بالاستاند ممتازة وعملية جدا وايضاا تعليقه بالحزام رائعة  مشكلته الوحيدة هى فقط الحجم الى حد ما كبير ولكن لا باس مقابل كل مميزاته,1.0
ممتازه جدا وخدمتني كثييييييييييييييييييييييير,1.0
السعر شوي غالي بالنسبة للجودة,1.0
اشكر سوق.كوم على سرعة التوصيل وحفظ وتغليف الطلب بشكل ممتاز,1.0
السلعة جيدة و خامة جيدة و تم التحقق من انها السلعة الأصلية على موقع الشركة الرئيسي,1.0
مساء الخيرااات الحمدلله  تم استلام المنتج اليوم من مندوب ارمكس منتج في غاية الروووعة والجمال وركبته على الايفون حقي 6  وطلع شكلة فخم  ويستاهل قيمة المدفوعة فيه واعجبني كثير الكفر وركبت خلفية نفس المصورة على كرتون الكفر وخلفية للشاشة الرئيسة لون برتقالي وطلع الايفون روووووووووعه وانا انصح به,1.0
